record_id,split,family_id,label,text,text_sha256,source
TRAIN-0129,train,warning_stunt,safe_warning,This message warns people not to imitate a dangerous stunt shown in a news report.,c977bdf2f6d9057dfbdf71c0c4754b74add8ea76f824c36f8c4ccc774810ab4d,synthetic_policy_concept
TRAIN-0130,train,warning_stunt,safe_warning,The post clearly warns people not to imitate a dangerous stunt shown in a news report.,d7a15e4700a23f968592de6c369da4c76d40593d5d36aa7b1e75459ec022f6a1,synthetic_policy_concept
TRAIN-0131,train,warning_stunt,safe_warning,A video caption warns people not to imitate a dangerous stunt shown in a news report.,d4e5bbee7c06a9b8625aad7ae095b450a581e067c64c8e777ff93c3a5317219f,synthetic_policy_concept
TRAIN-0132,train,warning_stunt,safe_warning,The speaker warns people not to imitate a dangerous stunt shown in a news report.,7b32a9af5b66873cd77800a127b48300dfef083db9365a10bbfd1db357cf3ff9,synthetic_policy_concept
TRAIN-0133,train,warning_stunt,safe_warning,The content repeatedly warns people not to imitate a dangerous stunt shown in a news report.,9a489d1c55805e23a681212d59975336ef05c20dbe8fb03419664ad21920d989,synthetic_policy_concept
TRAIN-0134,train,warning_stunt,safe_warning,The upload openly warns people not to imitate a dangerous stunt shown in a news report.,fbe44d7f741b4727dd24606d78adf0f3c6a814c1ffe50204362641f57c243d0e,synthetic_policy_concept
TRAIN-0135,train,warning_stunt,safe_warning,Its central message warns people not to imitate a dangerous stunt shown in a news report.,d6f33d2fe858f7df29a391f4a6d24b10f9b3feaa2a2c2278a8b8c15d849df0b0,synthetic_policy_concept
TRAIN-0136,train,warning_stunt,safe_warning,The creator's instruction warns people not to imitate a dangerous stunt shown in a news report.,14b1d8b8e5145a9731ecf45a44a1ae9255af6afcebfd47c17816dd3551b70c0f,synthetic_policy_concept
TRAIN-0137,train,warning_fire,safe_warning,This message explains how to prevent accidental fires and contact emergency services.,45185969ddf7bfe058d5aaa09c828544b38b4e341d7f485a41e189c94db4c90b,synthetic_policy_concept
TRAIN-0138,train,warning_fire,safe_warning,The post clearly explains how to prevent accidental fires and contact emergency services.,90b753887b2ee0d6b91eaac703b3fce0c4eb6566fb4bfd08d0299c897a5884fb,synthetic_policy_concept
TRAIN-0139,train,warning_fire,safe_warning,A video caption explains how to prevent accidental fires and contact emergency services.,5b5c8d4aad575b4a5cc9a6a4ed442b1478f86d75a00cb317e01d92894b0b5a24,synthetic_policy_concept
TRAIN-0140,train,warning_fire,safe_warning,The speaker explains how to prevent accidental fires and contact emergency services.,1f1a99e14cad5bdf41b51f469b8b2c90e33887f30f43abb04786df17986578f7,synthetic_policy_concept
TRAIN-0141,train,warning_fire,safe_warning,The content repeatedly explains how to prevent accidental fires and contact emergency services.,575de03a60c9bc574224a327edd1a68d3be1bcdd5702209d62abcc6393b05b1d,synthetic_policy_concept
TRAIN-0142,train,warning_fire,safe_warning,The upload openly explains how to prevent accidental fires and contact emergency services.,a74596d09d5d88e3d6dcf41cf0694e70f3ffb8f18953fcc2c865bb972de4bc07,synthetic_policy_concept
TRAIN-0143,train,warning_fire,safe_warning,Its central message explains how to prevent accidental fires and contact emergency services.,fbf05c1b070541ce312f8801f126ba56c0f4ae2d5f8116c18ffac5c1d73c0cc1,synthetic_policy_concept
TRAIN-0144,train,warning_fire,safe_warning,The creator's instruction explains how to prevent accidental fires and contact emergency services.,bc778f556940bfcdb8dc7e9c20905aee5c6a053c2887dc1e606b8cc1d38360ca,synthetic_policy_concept
TRAIN-0145,train,warning_electrical,safe_warning,This message teaches electrical hazard recognition without attempting the hazard.,88f7606ab0c216fcfe724b1579dae3297b76c33a649ac40f18099362949b9c3b,synthetic_policy_concept
TRAIN-0146,train,warning_electrical,safe_warning,The post clearly teaches electrical hazard recognition without attempting the hazard.,358df60dd660303cc17d3aef570d530274c8d3e918cab18b1a191d81eed1b3cf,synthetic_policy_concept
TRAIN-0147,train,warning_electrical,safe_warning,A video caption teaches electrical hazard recognition without attempting the hazard.,06303d3e6dbc84d75573c7da20fcf3a026b4c017521375c282b7c5d8c472f487,synthetic_policy_concept
TRAIN-0148,train,warning_electrical,safe_warning,The speaker teaches electrical hazard recognition without attempting the hazard.,102268c368712c692ba40cab4c032152965aef3a32348749fde9fb8dd8e5f9da,synthetic_policy_concept
TRAIN-0149,train,warning_electrical,safe_warning,The content repeatedly teaches electrical hazard recognition without attempting the hazard.,991d30eecd6150834fd5aa4c90784fe243f1c46752d40319aad21f9722634e33,synthetic_policy_concept
TRAIN-0150,train,warning_electrical,safe_warning,The upload openly teaches electrical hazard recognition without attempting the hazard.,984aad3cdf4db5e6710d87c3923d072d19415a41e17e37fe37f0db2e959365fb,synthetic_policy_concept
TRAIN-0151,train,warning_electrical,safe_warning,Its central message teaches electrical hazard recognition without attempting the hazard.,b1d59b963d7d12c56a906cef48cc2dff3cd97073f832119b8c75d36203d8c8cf,synthetic_policy_concept
TRAIN-0152,train,warning_electrical,safe_warning,The creator's instruction teaches electrical hazard recognition without attempting the hazard.,167f9a4ab1b10f8f8a6b716a0f136696bd620278df4997da057f1b01c489e2bb,synthetic_policy_concept
TRAIN-0153,train,warning_chemical,safe_warning,This message reports a hazardous experiment and tells viewers not to repeat it.,af48cb681dd86d0a5a9260603ec6bd6cc7752b8787b0ec44ee4606d4989f6616,synthetic_policy_concept
TRAIN-0154,train,warning_chemical,safe_warning,The post clearly reports a hazardous experiment and tells viewers not to repeat it.,5b41edd463182d1faf6f0ca2ae58d367214472acba1f40a80cd6fdfef1761d50,synthetic_policy_concept
TRAIN-0155,train,warning_chemical,safe_warning,A video caption reports a hazardous experiment and tells viewers not to repeat it.,ed811f7232e61fe256170d09f6d4025a92cee5c9f9b0186d5e772438130dca17,synthetic_policy_concept
TRAIN-0156,train,warning_chemical,safe_warning,The speaker reports a hazardous experiment and tells viewers not to repeat it.,41aa968a787f9d13d3e59c806de7cb9d644bdf2ac26264a5e6c934cbcf65764a,synthetic_policy_concept
TRAIN-0157,train,warning_chemical,safe_warning,The content repeatedly reports a hazardous experiment and tells viewers not to repeat it.,2f1b803472f1a537e2683c58fde8af189e52a10ca752c65068cc96691282a572,synthetic_policy_concept
TRAIN-0158,train,warning_chemical,safe_warning,The upload openly reports a hazardous experiment and tells viewers not to repeat it.,42f2d72d5505a22be90de9cadb73f851c1c297d2166a6f43d6accb5ff8e6fc80,synthetic_policy_concept
TRAIN-0159,train,warning_chemical,safe_warning,Its central message reports a hazardous experiment and tells viewers not to repeat it.,03f0e0cd5b4107a679d740ba091a49950cb12e1e0395cd98872a431c7f6c839f,synthetic_policy_concept
TRAIN-0160,train,warning_chemical,safe_warning,The creator's instruction reports a hazardous experiment and tells viewers not to repeat it.,7bf677483289914d50d0c333269e8ffa9e661a7332974d6dae86b3b638d45253,synthetic_policy_concept
TRAIN-0161,train,warning_vehicle,safe_warning,This message condemns a viral moving-vehicle challenge and promotes road safety.,3abf5c1606bcda63d1f1d77af29db1c6af881379b51c5485fad0db8956e728d9,synthetic_policy_concept
TRAIN-0162,train,warning_vehicle,safe_warning,The post clearly condemns a viral moving-vehicle challenge and promotes road safety.,fdfbeb3c0830557ea22ac2ba7f2d8abd18807850bb5252c57fa98acc33ec0b90,synthetic_policy_concept
TRAIN-0163,train,warning_vehicle,safe_warning,A video caption condemns a viral moving-vehicle challenge and promotes road safety.,db2a7674c13b29fec42d7f33729c49de615fff097ca1d1d98467a5ba2255aa81,synthetic_policy_concept
TRAIN-0164,train,warning_vehicle,safe_warning,The speaker condemns a viral moving-vehicle challenge and promotes road safety.,cd248eecc812665ab8f0e619a0d77e9b22220f47b41e528b516eeba6869bbfb8,synthetic_policy_concept
TRAIN-0165,train,warning_vehicle,safe_warning,The content repeatedly condemns a viral moving-vehicle challenge and promotes road safety.,c4f98f69cbbe8f4a44eea1afb284456fe2ae06522d6e7a7fe6c7f0e5636f4509,synthetic_policy_concept
TRAIN-0166,train,warning_vehicle,safe_warning,The upload openly condemns a viral moving-vehicle challenge and promotes road safety.,1bb47d7749b98cffc88436afd684efd5e88af6faf225bd33145b79e08080f973,synthetic_policy_concept
TRAIN-0167,train,warning_vehicle,safe_warning,Its central message condemns a viral moving-vehicle challenge and promotes road safety.,3be5645c792e05317e8f0f1c140d38a56db0e92e2174cab9f791ad75f4bc5739,synthetic_policy_concept
TRAIN-0168,train,warning_vehicle,safe_warning,The creator's instruction condemns a viral moving-vehicle challenge and promotes road safety.,4643341e076b27656dbb0c1455c8cc0263684c91cfc956db0a5e80fcf331cfc4,synthetic_policy_concept
TRAIN-0169,train,warning_property,safe_warning,This message describes property damage only to explain prevention and legal consequences.,c866a123b9dc9741b54a9f6510230368121268e9bf001a72dfb1f1b1b445245b,synthetic_policy_concept
TRAIN-0170,train,warning_property,safe_warning,The post clearly describes property damage only to explain prevention and legal consequences.,b72d97338d23fa5a8394c01e2622e611c0e29ec5a049788c45de9558d578eb23,synthetic_policy_concept
TRAIN-0171,train,warning_property,safe_warning,A video caption describes property damage only to explain prevention and legal consequences.,1ce74a5f3fc603f96e65adab0cad5e070606031a2c08da1fdd206193a8604980,synthetic_policy_concept
TRAIN-0172,train,warning_property,safe_warning,The speaker describes property damage only to explain prevention and legal consequences.,5d77f4a3097f036cf800447dda7a1f0919915ede97136eabe542acffba726956,synthetic_policy_concept
TRAIN-0173,train,warning_property,safe_warning,The content repeatedly describes property damage only to explain prevention and legal consequences.,ca487a9fdfe7ed240216cfd336f67b201ea8f92eadd32d9d9ab8c7ce54b9cccd,synthetic_policy_concept
TRAIN-0174,train,warning_property,safe_warning,The upload openly describes property damage only to explain prevention and legal consequences.,c47d5732072c2047327a755a59025c1a63491a5b598ec248012d7fadf9f15160,synthetic_policy_concept
TRAIN-0175,train,warning_property,safe_warning,Its central message describes property damage only to explain prevention and legal consequences.,00a579d5301499c17ca3bc5864f96cd11bfb81b4325da4e18cc7bcacb00948c0,synthetic_policy_concept
TRAIN-0176,train,warning_property,safe_warning,The creator's instruction describes property damage only to explain prevention and legal consequences.,1f0ab3c282c176a113e3ef05053a022b8af97d45aaa17b46284d01772664ee34,synthetic_policy_concept
TRAIN-0177,train,warning_self,safe_warning,This message discourages self-endangering behavior and directs the person to safety.,55d9e3bf48303bf800fa23a2ab895de3a3120d12579f9c661d5e730b51010c7c,synthetic_policy_concept
TRAIN-0178,train,warning_self,safe_warning,The post clearly discourages self-endangering behavior and directs the person to safety.,9f20ed977230fd6ae033a70904ac3f48cb1d9ed1736b8bc916dbe66c7c5908e4,synthetic_policy_concept
TRAIN-0179,train,warning_self,safe_warning,A video caption discourages self-endangering behavior and directs the person to safety.,ecb77f2c5ac6a87ad9f70bd2653682bc1e0e46e71c49b2d38bd9c572e8293eda,synthetic_policy_concept
TRAIN-0180,train,warning_self,safe_warning,The speaker discourages self-endangering behavior and directs the person to safety.,0dd35d6b51608a2da0803954815c73268a42932123d92f6bb665777f069687ca,synthetic_policy_concept
TRAIN-0181,train,warning_self,safe_warning,The content repeatedly discourages self-endangering behavior and directs the person to safety.,d4bcb33b61b4e00393389e39ccd64f1e3f43497bf1a8b8056e12f55714ab85a3,synthetic_policy_concept
TRAIN-0182,train,warning_self,safe_warning,The upload openly discourages self-endangering behavior and directs the person to safety.,7d959c8ef67b7612ca374fa81293fd0fa9eb337f536b631282157bcac3b58b1a,synthetic_policy_concept
TRAIN-0183,train,warning_self,safe_warning,Its central message discourages self-endangering behavior and directs the person to safety.,274a5dbc250234d40ccda827f7f37222261047bcda7c9a1f93d7c9d8876d3346,synthetic_policy_concept
TRAIN-0184,train,warning_self,safe_warning,The creator's instruction discourages self-endangering behavior and directs the person to safety.,207f638541a1b50f7e32f7e0d654ca36dd86a91f166eae3d2e1603e92cb18ae5,synthetic_policy_concept
TRAIN-0185,train,warning_other,safe_warning,This message condemns exposing another person to danger and recommends protective action.,c744e143f7e0dde60d2c29049c1a0b73330a4607a763c6daa5e86470370090d6,synthetic_policy_concept
TRAIN-0186,train,warning_other,safe_warning,The post clearly condemns exposing another person to danger and recommends protective action.,5c7ab4baf789a41ba966a6a36e2063adb78cea2804a78f10fbe10b836081c2b8,synthetic_policy_concept
TRAIN-0187,train,warning_other,safe_warning,A video caption condemns exposing another person to danger and recommends protective action.,72bc0750ee929226da460d4aa43b9678986e6883fef76930edcb47101f388f48,synthetic_policy_concept
TRAIN-0188,train,warning_other,safe_warning,The speaker condemns exposing another person to danger and recommends protective action.,10274d0bc879a4258152a4b26cdd3c7fcbe281b9f6dfb7cb92695171b0ae5ad1,synthetic_policy_concept
TRAIN-0189,train,warning_other,safe_warning,The content repeatedly condemns exposing another person to danger and recommends protective action.,8d0edb05c1d98a5e8882963d29538492c1ba39dc330fa2879b5c82b22030794a,synthetic_policy_concept
TRAIN-0190,train,warning_other,safe_warning,The upload openly condemns exposing another person to danger and recommends protective action.,8fdc2ce962d28811fff06a063494c5941f11f7ee20a146e8414beb948ac4544c,synthetic_policy_concept
TRAIN-0191,train,warning_other,safe_warning,Its central message condemns exposing another person to danger and recommends protective action.,e00dfa65da83ceedfaf219023a8dc0e705702c96dad331d49385b36987a7fa52,synthetic_policy_concept
TRAIN-0192,train,warning_other,safe_warning,The creator's instruction condemns exposing another person to danger and recommends protective action.,261829b76ea633b4e29fe982bdd67b84902e9ef892fbf925796567be923561b0,synthetic_policy_concept
TRAIN-0193,train,warning_mechanical,safe_warning,This message explains machinery lockout and injury prevention without bypass instructions.,4e9c633bded741ac3d77add25a986280781e82bf3a4b19ee4f2964ec1cf24bfc,synthetic_policy_concept
TRAIN-0194,train,warning_mechanical,safe_warning,The post clearly explains machinery lockout and injury prevention without bypass instructions.,52d2609ecef79c774b8c5904fb022f7279330a042c237a26d2224c142be9e3d2,synthetic_policy_concept
TRAIN-0195,train,warning_mechanical,safe_warning,A video caption explains machinery lockout and injury prevention without bypass instructions.,98fa350b918d126310e42d583b995389a3e72e6e667436d76af56d208e336b03,synthetic_policy_concept
TRAIN-0196,train,warning_mechanical,safe_warning,The speaker explains machinery lockout and injury prevention without bypass instructions.,e0f6b9fb1d97e21907ccb2c5b3a218bc4aa37aa7253c1cf5bc3a1df993e7b5f7,synthetic_policy_concept
TRAIN-0197,train,warning_mechanical,safe_warning,The content repeatedly explains machinery lockout and injury prevention without bypass instructions.,73089d7bf27297db8a10a7406ba4be5ed3d9867e0389cb9d28681b5d2dfddde5,synthetic_policy_concept
TRAIN-0198,train,warning_mechanical,safe_warning,The upload openly explains machinery lockout and injury prevention without bypass instructions.,d76a7338a238963b398ce977259f189c4c604d6298db85b6ca07ee463c15ed8c,synthetic_policy_concept
TRAIN-0199,train,warning_mechanical,safe_warning,Its central message explains machinery lockout and injury prevention without bypass instructions.,4473cebc2867a1d8e1a1266bb0caa2cee006a0bb240cf8f18ae36b7d9a50bbcc,synthetic_policy_concept
TRAIN-0200,train,warning_mechanical,safe_warning,The creator's instruction explains machinery lockout and injury prevention without bypass instructions.,924b2c35d4e823fd78eceab46fd5eb0537276e8ec97ad62a3e328a16609c92aa,synthetic_policy_concept
TRAIN-0201,train,warning_household,safe_warning,This message alerts families to a household hazard and recommends safe storage.,c57514bcf211258949c4e478fd1625a998af12bd1aa023be69e2a819a91cc307,synthetic_policy_concept
TRAIN-0202,train,warning_household,safe_warning,The post clearly alerts families to a household hazard and recommends safe storage.,bbc1dd4ddda0d3fcdeb5e9802d300a0047892884bb0d153037b46671ba17148f,synthetic_policy_concept
TRAIN-0203,train,warning_household,safe_warning,A video caption alerts families to a household hazard and recommends safe storage.,3f7d4f8845123765e0b4a58eb4cd8fd8198e1b414868ffa80334221f5cc86d89,synthetic_policy_concept
TRAIN-0204,train,warning_household,safe_warning,The speaker alerts families to a household hazard and recommends safe storage.,2429ba329fe80bf83a125eb95404892141b833ffba055b767a6f6f90cca38757,synthetic_policy_concept
TRAIN-0205,train,warning_household,safe_warning,The content repeatedly alerts families to a household hazard and recommends safe storage.,a163ded3b41effc6d92a83ca5d0dd5b2a54609ef0286126d578f7315eb47456b,synthetic_policy_concept
TRAIN-0206,train,warning_household,safe_warning,The upload openly alerts families to a household hazard and recommends safe storage.,422478bc7e0743efd68b2f6169bdd082fc9de55cbb0077047f0c89fdd310eea8,synthetic_policy_concept
TRAIN-0207,train,warning_household,safe_warning,Its central message alerts families to a household hazard and recommends safe storage.,db6325c97371256690e6ce2f58daf8205c36ff019bdf02630ca4d30566c97795,synthetic_policy_concept
TRAIN-0208,train,warning_household,safe_warning,The creator's instruction alerts families to a household hazard and recommends safe storage.,a58568a8237b85647040b8d28b45a3c449234dedc9988eb08f77cabe57e7bb74,synthetic_policy_concept
TRAIN-0209,train,reporting_accident,safe_warning,This message neutrally reports that a dangerous incident occurred without encouraging it.,4645a1bb59a503a4d8d8e3ac093f74ee75335bb1177e2eb172a504223caf4d0c,synthetic_policy_concept
TRAIN-0210,train,reporting_accident,safe_warning,The post clearly neutrally reports that a dangerous incident occurred without encouraging it.,e812ed23e93d02100d4f79c7d17b741741bd262234872d12b64ed556bd873343,synthetic_policy_concept
TRAIN-0211,train,reporting_accident,safe_warning,A video caption neutrally reports that a dangerous incident occurred without encouraging it.,aab12171627ae1f340ab396d9939ac5097bee2afc2eba3857f21266d85a3300c,synthetic_policy_concept
TRAIN-0212,train,reporting_accident,safe_warning,The speaker neutrally reports that a dangerous incident occurred without encouraging it.,09b5db17f9e68a9df11035230402ef6ba7a4eab77a3daa36b1e94324da0af8af,synthetic_policy_concept
TRAIN-0213,train,reporting_accident,safe_warning,The content repeatedly neutrally reports that a dangerous incident occurred without encouraging it.,39d40444e89ff6f631376b182e126b703956820f575f54d0bc390ff49c19fd83,synthetic_policy_concept
TRAIN-0214,train,reporting_accident,safe_warning,The upload openly neutrally reports that a dangerous incident occurred without encouraging it.,9f28593db5176fc68365d17bc5ff0aeb749a5f8cc70690cb6e70138250851a5a,synthetic_policy_concept
TRAIN-0215,train,reporting_accident,safe_warning,Its central message neutrally reports that a dangerous incident occurred without encouraging it.,494284ed294032a1a7bea60bcf0061d100aab760ead7f419d608b3a2a2f7d8f4,synthetic_policy_concept
TRAIN-0216,train,reporting_accident,safe_warning,The creator's instruction neutrally reports that a dangerous incident occurred without encouraging it.,4c70f7a565e6d4dc2899d2b1cd9f4e36f801f936ad7e345f710eb7d3aea40d7c,synthetic_policy_concept
TRAIN-0217,train,prevention_campaign,safe_warning,This message shares a public safety campaign against reckless challenges.,9bc94bc1a07283db06b9fc350a50886728702eae61970d6d240122667a7f9fac,synthetic_policy_concept
TRAIN-0218,train,prevention_campaign,safe_warning,The post clearly shares a public safety campaign against reckless challenges.,f8826a4afaac7e8c28c7b67077b56dbefc39cffa2c1988a7e3ab506688671d8a,synthetic_policy_concept
TRAIN-0219,train,prevention_campaign,safe_warning,A video caption shares a public safety campaign against reckless challenges.,b7413b85f4b69c9be9adeeb1bbe0234be512e8b91f075f332f387e57b74819e0,synthetic_policy_concept
TRAIN-0220,train,prevention_campaign,safe_warning,The speaker shares a public safety campaign against reckless challenges.,64d3469048c95d240dc41cc60982070e2e8902216a6714595fddfb0db26d277c,synthetic_policy_concept
TRAIN-0221,train,prevention_campaign,safe_warning,The content repeatedly shares a public safety campaign against reckless challenges.,965e066d22d3bd7eb2b847247bb26f8a77b75c30b2f71990eb8c349a9652c667,synthetic_policy_concept
TRAIN-0222,train,prevention_campaign,safe_warning,The upload openly shares a public safety campaign against reckless challenges.,9183255f31b061ff198f09872c97edeb004b292d511b296d6af0e78bfb7bab92,synthetic_policy_concept
TRAIN-0223,train,prevention_campaign,safe_warning,Its central message shares a public safety campaign against reckless challenges.,4dbd070249a6648d4199cfa3d33974f6a728f60718c05bec3be7c0f730ad9853,synthetic_policy_concept
TRAIN-0224,train,prevention_campaign,safe_warning,The creator's instruction shares a public safety campaign against reckless challenges.,92481a9388522418b6a5ce0cebb0818e53e7a708819654aafb55ea3e3905a5f7,synthetic_policy_concept
TRAIN-0225,train,emergency_guidance,safe_warning,This message provides high-level emergency safety guidance after an accident.,e10b01ce147494d4bc00bdccad83db8767513caea7ed1a956e7ab972a2649f17,synthetic_policy_concept
TRAIN-0226,train,emergency_guidance,safe_warning,The post clearly provides high-level emergency safety guidance after an accident.,5281fc2e6ed713f7f5be748ab14bc7ac8f38bbb2eac3b3f1ef489b364905ccc0,synthetic_policy_concept
TRAIN-0227,train,emergency_guidance,safe_warning,A video caption provides high-level emergency safety guidance after an accident.,de2c89a7869f1b58b11fa19a36935161b5c2f8761ef5c0e03f954d411142ed73,synthetic_policy_concept
TRAIN-0228,train,emergency_guidance,safe_warning,The speaker provides high-level emergency safety guidance after an accident.,43cfb1e9ddfd3b98714e75b5edbc6a69b2597dc26c7f658c61d216d011e6f3a3,synthetic_policy_concept
TRAIN-0229,train,emergency_guidance,safe_warning,The content repeatedly provides high-level emergency safety guidance after an accident.,46160f4d6a01885bfaad7ff3b55f2b9bfccdc9dfc17771cc7793715d29fa14c7,synthetic_policy_concept
TRAIN-0230,train,emergency_guidance,safe_warning,The upload openly provides high-level emergency safety guidance after an accident.,96c3ab6d58f7dc5debebdc1a0dae0f5b75fa52f5e08df557f13077beb40bddee,synthetic_policy_concept
TRAIN-0231,train,emergency_guidance,safe_warning,Its central message provides high-level emergency safety guidance after an accident.,0c0c8cad3dcce9a273dede54d20993b1c3cb047b86000bdbda6da06a1286f3c7,synthetic_policy_concept
TRAIN-0232,train,emergency_guidance,safe_warning,The creator's instruction provides high-level emergency safety guidance after an accident.,2df83aefdab8d50108bbd0366f5408b47e45d35f86b566625e2ee64049d1d7db,synthetic_policy_concept
TRAIN-0233,train,safety_research,safe_warning,This message summarizes research about injury prevention without demonstrating harmful acts.,4a0c7adf41dab5234a5db9c8ea633bcdac4f9a089da2e62bc2312e22fe22d05b,synthetic_policy_concept
TRAIN-0234,train,safety_research,safe_warning,The post clearly summarizes research about injury prevention without demonstrating harmful acts.,8f2ff4dafd7526be10ff1f55e9569fc0860e67eeac7de226fac8e923ed611463,synthetic_policy_concept
TRAIN-0235,train,safety_research,safe_warning,A video caption summarizes research about injury prevention without demonstrating harmful acts.,4358c21bd13baab397916153ac66b7917c78aa9463f25b2bb626b967c20b1f16,synthetic_policy_concept
TRAIN-0236,train,safety_research,safe_warning,The speaker summarizes research about injury prevention without demonstrating harmful acts.,a9c33febed2cb55e29411b5b86b8e1da9271443d2bfde3ca31c4a475a9c36473,synthetic_policy_concept
TRAIN-0237,train,safety_research,safe_warning,The content repeatedly summarizes research about injury prevention without demonstrating harmful acts.,6c4dadd312ec16d827118607218f7dafd94369fe2d2d0bda89b718b6d8cdab6a,synthetic_policy_concept
TRAIN-0238,train,safety_research,safe_warning,The upload openly summarizes research about injury prevention without demonstrating harmful acts.,e87d6235ea73cab42bd4b338ce21f80167ee0bd929fa0fe08297a65270838f9c,synthetic_policy_concept
TRAIN-0239,train,safety_research,safe_warning,Its central message summarizes research about injury prevention without demonstrating harmful acts.,d7b2bfb1297b0f633e3e8431a6a6522ac0ba0e098c579d6fdd5d37cd53ceacdd,synthetic_policy_concept
TRAIN-0240,train,safety_research,safe_warning,The creator's instruction summarizes research about injury prevention without demonstrating harmful acts.,ea91d8b837db757dc96505c19fad8804df0b9d6273e7d67f44cb68e5d472e4fb,synthetic_policy_concept
TRAIN-0241,train,warning_environment,safe_warning,This message warns visitors to avoid a restricted hazardous area.,b26307f7891d3f128fc724b76178567373d713317bab6de5ced1720a774cb645,synthetic_policy_concept
TRAIN-0242,train,warning_environment,safe_warning,The post clearly warns visitors to avoid a restricted hazardous area.,fa63e80110d49f40285bbc0dc033b80c2773b6e741171d4130a9ab370600ae04,synthetic_policy_concept
TRAIN-0243,train,warning_environment,safe_warning,A video caption warns visitors to avoid a restricted hazardous area.,cf5524f727da028dec6479e0ffd7311930871355cfbb14ef48ecd8b280c94bf8,synthetic_policy_concept
TRAIN-0244,train,warning_environment,safe_warning,The speaker warns visitors to avoid a restricted hazardous area.,e792aa59472f6ea41175ba217389ade15dc4670f95623d0b734830e81f37ea5f,synthetic_policy_concept
TRAIN-0245,train,warning_environment,safe_warning,The content repeatedly warns visitors to avoid a restricted hazardous area.,d59fb6894aa8949dc0b5cac0700456134748b49bf9a5221e2acfd62d5083cc01,synthetic_policy_concept
TRAIN-0246,train,warning_environment,safe_warning,The upload openly warns visitors to avoid a restricted hazardous area.,c6d1ffdb6497cc829111713b440c761008dc03fa7bd21a75a9c56e27d009831c,synthetic_policy_concept
TRAIN-0247,train,warning_environment,safe_warning,Its central message warns visitors to avoid a restricted hazardous area.,5edf4a21e8320c83a1d6d13c8d8e7926436ae22e996a532937fe65d8b401f702,synthetic_policy_concept
TRAIN-0248,train,warning_environment,safe_warning,The creator's instruction warns visitors to avoid a restricted hazardous area.,10887febcf817ee729bde871eed675bb54ee4c417c71db7f6bd6f703808b199a,synthetic_policy_concept
TRAIN-0249,train,condemnation,safe_warning,This message explicitly condemns an unsafe act and asks others not to copy it.,1f1560a5e3944f90b712dc044a65cd3f7a1773f072e1b93ee1da99e74226bd96,synthetic_policy_concept
TRAIN-0250,train,condemnation,safe_warning,The post clearly explicitly condemns an unsafe act and asks others not to copy it.,d6dbd50e6dbed8105e2372e37c5913a7479acd3d720450c5e1f5b51ec5bbc385,synthetic_policy_concept
TRAIN-0251,train,condemnation,safe_warning,A video caption explicitly condemns an unsafe act and asks others not to copy it.,668dabfc21b6204830f87c08faf3a2ab9950f96cebd5665a50dc384c1dd977d4,synthetic_policy_concept
TRAIN-0252,train,condemnation,safe_warning,The speaker explicitly condemns an unsafe act and asks others not to copy it.,7092b6591110d18c9495f35461ef07a0a0a4a1ed48be156d47cb1be3bca84a85,synthetic_policy_concept
TRAIN-0253,train,condemnation,safe_warning,The content repeatedly explicitly condemns an unsafe act and asks others not to copy it.,76624220b57e8bac348ddc983c9aa8509922c8538f3ae41ba0559b38241c4b96,synthetic_policy_concept
TRAIN-0254,train,condemnation,safe_warning,The upload openly explicitly condemns an unsafe act and asks others not to copy it.,63b156d5a8f5e261bac7d808f257fc41f0fdd32c4ab9500ecab73092a1d7fd31,synthetic_policy_concept
TRAIN-0255,train,condemnation,safe_warning,Its central message explicitly condemns an unsafe act and asks others not to copy it.,034725863116c6302509ee19d03f3211e6a8ccae1261d2851eff30e6ab1425b8,synthetic_policy_concept
TRAIN-0256,train,condemnation,safe_warning,The creator's instruction explicitly condemns an unsafe act and asks others not to copy it.,511c54d621e62a6c1c6fb6e9644d8bfdd44df46c20a0224d8bd543138790b916,synthetic_policy_concept
TRAIN-0257,train,professional_fire,professional_controlled,This message shows trained firefighters in a controlled exercise with safety precautions.,6e298495acaa81850135572241b39bdb44b39f251eb17605fbff5758496e68d4,synthetic_policy_concept
TRAIN-0258,train,professional_fire,professional_controlled,The post clearly shows trained firefighters in a controlled exercise with safety precautions.,441f0e25ca35b735099ed84767729075b2a4c1e3ec7813dc328534482cd9095f,synthetic_policy_concept
TRAIN-0259,train,professional_fire,professional_controlled,A video caption shows trained firefighters in a controlled exercise with safety precautions.,04a3cd9c298aaa464612b977f2f4eff4a95b37e8e7ef8ee10cc6ced0518a8a9a,synthetic_policy_concept
TRAIN-0260,train,professional_fire,professional_controlled,The speaker shows trained firefighters in a controlled exercise with safety precautions.,622c10b3248cb94ac447a57b7e92881ffee3acaac32e69f1c3b9f2b7ee95a643,synthetic_policy_concept
TRAIN-0261,train,professional_fire,professional_controlled,The content repeatedly shows trained firefighters in a controlled exercise with safety precautions.,4b4e16a800622b11696e86ccfa3c0d68603d5c7dfc8627cae2e21316ba2e3f41,synthetic_policy_concept
TRAIN-0262,train,professional_fire,professional_controlled,The upload openly shows trained firefighters in a controlled exercise with safety precautions.,12e7efbe9b2e4fdc681f7516384021ec5cfef15338b9864ec67c5dbd75cfa444,synthetic_policy_concept
