group,text,expected,owner,action,review
impersonation_and_identity_theft_regression,The profile is posing as a business representative and solicits customers; RC5 development 78 for a patient.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC5 development 79 for a client.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,This person is impersonating me using a cloned account and sends messages to contacts; RC5 development 80 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,This caller is pretending to be official support and requested account access; RC5 development 81 for a member.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,The profile is posing as a business representative and solicits customers; RC5 development 82 for a patient.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC5 development 83 for a client.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,This person is impersonating me using a cloned account and sends messages to contacts; RC5 development 84 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,This caller is pretending to be official support and requested account access; RC5 development 85 for a member.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,The profile is posing as a business representative and solicits customers; RC5 development 86 for a patient.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC5 development 87 for a client.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,This person is impersonating me using a cloned account and sends messages to contacts; RC5 development 88 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,This caller is pretending to be official support and requested account access; RC5 development 89 for a member.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,The profile is posing as a business representative and solicits customers; RC5 development 90 for a patient.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC5 development 91 for a client.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,This person is impersonating me using a cloned account and sends messages to contacts; RC5 development 92 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,This caller is pretending to be official support and requested account access; RC5 development 93 for a member.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,The profile is posing as a business representative and solicits customers; RC5 development 94 for a patient.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC5 development 95 for a client.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,This person is impersonating me using a cloned account and sends messages to contacts; RC5 development 96 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,This caller is pretending to be official support and requested account access; RC5 development 97 for a member.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,The profile is posing as a business representative and solicits customers; RC5 development 98 for a patient.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC5 development 99 for a client.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
impersonation_and_identity_theft_regression,This person is impersonating me using a cloned account and sends messages to contacts; RC5 development 100 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 1 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 2 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 3 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 4 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 5 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 6 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 7 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 8 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 9 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 10 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 11 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 12 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 13 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 14 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 15 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 16 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 17 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 18 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 19 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 20 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 21 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 22 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 23 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 24 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 25 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 26 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 27 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 28 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 29 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 30 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 31 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 32 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 33 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 34 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 35 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 36 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 37 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 38 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 39 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 40 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 41 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 42 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 43 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 44 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 45 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 46 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 47 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 48 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 49 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 50 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 51 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 52 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 53 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 54 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 55 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 56 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 57 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 58 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 59 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 60 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 61 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 62 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 63 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 64 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 65 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 66 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 67 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 68 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 69 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 70 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 71 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 72 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 73 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 74 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 75 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 76 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 77 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 78 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 79 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 80 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 81 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 82 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 83 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 84 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 85 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 86 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 87 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 88 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 89 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 90 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 91 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 92 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 93 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 94 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 95 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 96 for a resident.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A possible account using login credentials is described while authorization cannot be verified; RC5 development 97 for a member.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A fake support profile may be posing as official while authenticity is unclear; RC5 development 98 for a patient.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,Only a screenshot is available for a possible cloned account; RC5 development 99 for a client.,Uncertain,Normal/Ignore,Allow,False
uncertain_incomplete_authority_boundary,A profile may be impersonating a person while account provenance is unknown; RC5 development 100 for a resident.,Uncertain,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 1 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 2 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 3 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 4 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 5 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 6 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 7 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 8 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 9 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 10 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 11 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 12 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 13 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 14 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 15 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 16 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 17 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 18 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 19 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 20 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 21 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 22 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 23 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 24 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 25 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 26 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 27 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 28 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 29 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 30 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 31 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 32 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 33 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 34 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 35 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 36 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 37 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 38 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 39 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 40 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 41 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 42 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 43 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 44 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 45 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 46 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 47 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 48 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 49 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 50 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 51 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 52 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 53 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 54 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 55 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 56 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 57 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 58 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 59 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 60 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 61 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 62 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 63 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 64 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 65 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 66 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A news report discusses identity theft and no active account is described; RC5 safe 67 for a client.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,"A page has the same name, but no misuse or victim impact is described; RC5 weak 68 for a resident.",Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,Written authorization confirms the approved representative; RC5 safe 69 for a member.,Normal/Ignore,Normal/Ignore,Allow,False
safe_and_weak_identity_boundary,A clearly labelled parody claims no official affiliation; RC5 safe 70 for a patient.,Normal/Ignore,Normal/Ignore,Allow,False
