record_id,group,text,expected_category,existing_category,existing_action,existing_review
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-026,identity_misuse_for_transactions_and_benefits,Evidence indicates this transaction uses the victim's identity fraudulently and makes purchases; case 26 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-027,identity_misuse_for_transactions_and_benefits,This user uses personal information without authorization and applies for a loan; case 27 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-028,identity_misuse_for_transactions_and_benefits,A documented account record says this applicant uses a tax identity without consent and claims benefits; case 28 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-029,identity_misuse_for_transactions_and_benefits,This applicant uses another person's identity without permission and opens a new account; case 29 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-030,identity_misuse_for_transactions_and_benefits,Evidence indicates this transaction uses the victim's identity fraudulently and makes purchases; case 30 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-031,identity_misuse_for_transactions_and_benefits,This user uses personal information without authorization and applies for a loan; case 31 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-032,identity_misuse_for_transactions_and_benefits,A documented account record says this applicant uses a tax identity without consent and claims benefits; case 32 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-033,identity_misuse_for_transactions_and_benefits,This applicant uses another person's identity without permission and opens a new account; case 33 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-034,identity_misuse_for_transactions_and_benefits,Evidence indicates this transaction uses the victim's identity fraudulently and makes purchases; case 34 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-035,identity_misuse_for_transactions_and_benefits,This user uses personal information without authorization and applies for a loan; case 35 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-036,identity_misuse_for_transactions_and_benefits,A documented account record says this applicant uses a tax identity without consent and claims benefits; case 36 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-037,identity_misuse_for_transactions_and_benefits,This applicant uses another person's identity without permission and opens a new account; case 37 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-038,identity_misuse_for_transactions_and_benefits,Evidence indicates this transaction uses the victim's identity fraudulently and makes purchases; case 38 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-039,identity_misuse_for_transactions_and_benefits,This user uses personal information without authorization and applies for a loan; case 39 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-040,identity_misuse_for_transactions_and_benefits,A documented account record says this applicant uses a tax identity without consent and claims benefits; case 40 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-041,identity_misuse_for_transactions_and_benefits,This applicant uses another person's identity without permission and opens a new account; case 41 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-042,identity_misuse_for_transactions_and_benefits,Evidence indicates this transaction uses the victim's identity fraudulently and makes purchases; case 42 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-043,identity_misuse_for_transactions_and_benefits,This user uses personal information without authorization and applies for a loan; case 43 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-044,identity_misuse_for_transactions_and_benefits,A documented account record says this applicant uses a tax identity without consent and claims benefits; case 44 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-045,identity_misuse_for_transactions_and_benefits,This applicant uses another person's identity without permission and opens a new account; case 45 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-046,identity_misuse_for_transactions_and_benefits,Evidence indicates this transaction uses the victim's identity fraudulently and makes purchases; case 46 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-047,identity_misuse_for_transactions_and_benefits,This user uses personal information without authorization and applies for a loan; case 47 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-048,identity_misuse_for_transactions_and_benefits,A documented account record says this applicant uses a tax identity without consent and claims benefits; case 48 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-049,identity_misuse_for_transactions_and_benefits,This applicant uses another person's identity without permission and opens a new account; case 49 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
IDENTITY_MISUSE_FOR_TRANSACTIONS_AND_BENEFITS-050,identity_misuse_for_transactions_and_benefits,Evidence indicates this transaction uses the victim's identity fraudulently and makes purchases; case 50 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-001,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 1 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-002,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 2 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-003,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 3 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-004,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 4 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-005,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 5 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-006,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 6 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-007,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 7 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-008,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 8 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-009,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 9 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-010,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 10 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-011,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 11 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-012,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 12 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-013,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 13 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-014,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 14 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-015,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 15 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-016,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 16 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-017,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 17 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-018,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 18 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-019,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 19 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-020,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 20 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-021,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 21 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-022,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 22 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-023,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 23 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-024,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 24 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-025,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 25 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-026,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 26 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-027,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 27 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-028,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 28 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-029,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 29 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-030,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 30 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-031,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 31 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-032,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 32 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-033,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 33 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-034,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 34 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-035,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 35 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-036,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 36 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-037,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 37 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-038,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 38 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-039,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 39 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-040,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 40 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-041,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 41 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-042,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 42 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-043,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 43 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-044,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 44 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-045,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 45 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-046,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 46 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-047,credential_and_account_takeover_misuse,A verified victim report says this user uses account credentials without permission and changes the account email; case 47 involving an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-048,credential_and_account_takeover_misuse,This account uses a customer account against the victim's wishes and sends messages to contacts; case 48 involving an account holder.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-049,credential_and_account_takeover_misuse,This user uses stolen credentials for an online account and accesses the account; case 49 involving a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
CREDENTIAL_AND_ACCOUNT_TAKEOVER_MISUSE-050,credential_and_account_takeover_misuse,Evidence indicates this account uses login credentials without authorization and takes over the account; case 50 involving a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-001,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 1 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-002,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 2 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-003,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 3 involving an employee.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-004,uncertain_identity_authorization_or_intent,"Evidence indicates a fake profile pretending to be another person, while deceptive intent is unclear; case 4 involving an account holder.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-005,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 5 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-006,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 6 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-007,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 7 involving an employee.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-008,uncertain_identity_authorization_or_intent,"Evidence indicates a fake profile pretending to be another person, while deceptive intent is unclear; case 8 involving an account holder.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-009,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 9 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-010,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 10 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-011,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 11 involving an employee.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-012,uncertain_identity_authorization_or_intent,"Evidence indicates a fake profile pretending to be another person, while deceptive intent is unclear; case 12 involving an account holder.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-013,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 13 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-014,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 14 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-015,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 15 involving an employee.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-016,uncertain_identity_authorization_or_intent,"Evidence indicates a fake profile pretending to be another person, while deceptive intent is unclear; case 16 involving an account holder.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-017,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 17 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-018,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 18 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-019,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 19 involving an employee.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-020,uncertain_identity_authorization_or_intent,"Evidence indicates a fake profile pretending to be another person, while deceptive intent is unclear; case 20 involving an account holder.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-021,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 21 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-022,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 22 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-023,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 23 involving an employee.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-024,uncertain_identity_authorization_or_intent,"Evidence indicates a fake profile pretending to be another person, while deceptive intent is unclear; case 24 involving an account holder.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-025,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 25 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-026,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 26 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-027,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 27 involving an employee.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-028,uncertain_identity_authorization_or_intent,"Evidence indicates a fake profile pretending to be another person, while deceptive intent is unclear; case 28 involving an account holder.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-029,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 29 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-030,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 30 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-031,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 31 involving an employee.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-032,uncertain_identity_authorization_or_intent,"Evidence indicates a fake profile pretending to be another person, while deceptive intent is unclear; case 32 involving an account holder.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-033,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 33 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-034,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 34 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-035,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 35 involving an employee.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-036,uncertain_identity_authorization_or_intent,"Evidence indicates a fake profile pretending to be another person, while deceptive intent is unclear; case 36 involving an account holder.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-037,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 37 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-038,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 38 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-039,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 39 involving an employee.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-040,uncertain_identity_authorization_or_intent,"Evidence indicates a fake profile pretending to be another person, while deceptive intent is unclear; case 40 involving an account holder.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-041,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 41 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-042,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 42 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-043,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 43 involving an employee.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-044,uncertain_identity_authorization_or_intent,"Evidence indicates a fake profile pretending to be another person, while deceptive intent is unclear; case 44 involving an account holder.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-045,uncertain_identity_authorization_or_intent,"This profile may be impersonating another person, but identity cannot be verified; case 45 involving a customer.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-046,uncertain_identity_authorization_or_intent,"This account is posing as another person, while authorization is unclear; case 46 involving a resident.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_IDENTITY_AUTHORIZATION_OR_INTENT-047,uncertain_identity_authorization_or_intent,"A current account cloned the victim's profile, but account ownership is disputed; case 47 involving an employee.",Uncertain,Normal/Ignore,Allow,False
