group,text,expected,owner,action,review
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 20 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 21 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 22 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 23 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 24 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 25 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 26 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 27 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 28 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 29 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 30 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 31 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 32 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 33 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 34 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 35 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 36 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 37 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 38 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 39 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 40 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 41 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 42 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 43 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 44 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 45 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 46 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 47 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 48 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 49 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 50 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 51 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 52 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 53 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 54 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 55 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 56 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 57 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 58 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 59 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 60 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 61 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 62 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 63 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 64 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 65 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 66 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 67 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 68 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 69 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 70 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 71 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 72 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 73 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 74 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 75 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 76 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A platform-verified official account represents the organization; RC3 safe 77 for an account.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A clearly labelled parody is pretending to be a character and claims no official affiliation; RC3 safe 78 for a listing.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,A news report explains identity theft and no active account is described; RC3 safe 79 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
authorized_reporting_and_parody_boundary,Security training discusses a cloned account and contains no real credentials; RC3 safe 80 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 1 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 2 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 3 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 4 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 5 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 6 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 7 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 8 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 9 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 10 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 11 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 12 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 13 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 14 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 15 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 16 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 17 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 18 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 19 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 20 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 21 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 22 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 23 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 24 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 25 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 26 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 27 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 28 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 29 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 30 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 31 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 32 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 33 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 34 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 35 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 36 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 37 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 38 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 39 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 40 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 41 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 42 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 43 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 44 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 45 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 46 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 47 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 48 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 49 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 50 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 51 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 52 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 53 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 54 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 55 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 56 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 57 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 58 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 59 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 60 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 61 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 62 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 63 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 64 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 65 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 66 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 67 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 68 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 69 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 70 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 71 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 72 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 73 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 74 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 75 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 76 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A page has the same name, but no active misuse is described; RC3 weak 77 for an account.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,"A profile photograph resembles someone, but identity cannot be inferred from appearance; RC3 weak 78 for a listing.",Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A support article documents identity settings; RC3 ordinary 79 for a profile.,Normal/Ignore,Normal/Ignore,Allow,False
weak_and_ordinary_identity_boundary,A workshop explains authentication documentation; RC3 ordinary 80 for a message.,Normal/Ignore,Normal/Ignore,Allow,False
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Child Exploitation owner controls the case; RC3 development owner 1.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Publishing Private Information owner controls the case; RC3 development owner 2.",Publishing Private Information,Publishing Private Information,Refer to human review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Spam, Scam & Phishing owner controls the case; RC3 development owner 3.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Illegal Activities owner controls the case; RC3 development owner 4.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Malicious Programs owner controls the case; RC3 development owner 5.",Malicious Programs,Malicious Programs,Block and send for security review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Child Exploitation owner controls the case; RC3 development owner 6.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Publishing Private Information owner controls the case; RC3 development owner 7.",Publishing Private Information,Publishing Private Information,Refer to human review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Spam, Scam & Phishing owner controls the case; RC3 development owner 8.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Illegal Activities owner controls the case; RC3 development owner 9.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Malicious Programs owner controls the case; RC3 development owner 10.",Malicious Programs,Malicious Programs,Block and send for security review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Child Exploitation owner controls the case; RC3 development owner 11.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Publishing Private Information owner controls the case; RC3 development owner 12.",Publishing Private Information,Publishing Private Information,Refer to human review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Spam, Scam & Phishing owner controls the case; RC3 development owner 13.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Illegal Activities owner controls the case; RC3 development owner 14.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Malicious Programs owner controls the case; RC3 development owner 15.",Malicious Programs,Malicious Programs,Block and send for security review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Child Exploitation owner controls the case; RC3 development owner 16.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Publishing Private Information owner controls the case; RC3 development owner 17.",Publishing Private Information,Publishing Private Information,Refer to human review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Spam, Scam & Phishing owner controls the case; RC3 development owner 18.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Illegal Activities owner controls the case; RC3 development owner 19.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Malicious Programs owner controls the case; RC3 development owner 20.",Malicious Programs,Malicious Programs,Block and send for security review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Child Exploitation owner controls the case; RC3 development owner 21.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Publishing Private Information owner controls the case; RC3 development owner 22.",Publishing Private Information,Publishing Private Information,Refer to human review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Spam, Scam & Phishing owner controls the case; RC3 development owner 23.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Illegal Activities owner controls the case; RC3 development owner 24.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Malicious Programs owner controls the case; RC3 development owner 25.",Malicious Programs,Malicious Programs,Block and send for security review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Child Exploitation owner controls the case; RC3 development owner 26.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Publishing Private Information owner controls the case; RC3 development owner 27.",Publishing Private Information,Publishing Private Information,Refer to human review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Spam, Scam & Phishing owner controls the case; RC3 development owner 28.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Illegal Activities owner controls the case; RC3 development owner 29.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Malicious Programs owner controls the case; RC3 development owner 30.",Malicious Programs,Malicious Programs,Block and send for security review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Child Exploitation owner controls the case; RC3 development owner 31.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Publishing Private Information owner controls the case; RC3 development owner 32.",Publishing Private Information,Publishing Private Information,Refer to human review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Spam, Scam & Phishing owner controls the case; RC3 development owner 33.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Illegal Activities owner controls the case; RC3 development owner 34.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Malicious Programs owner controls the case; RC3 development owner 35.",Malicious Programs,Malicious Programs,Block and send for security review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Child Exploitation owner controls the case; RC3 development owner 36.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Publishing Private Information owner controls the case; RC3 development owner 37.",Publishing Private Information,Publishing Private Information,Refer to human review,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Spam, Scam & Phishing owner controls the case; RC3 development owner 38.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Illegal Activities owner controls the case; RC3 development owner 39.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
established_owner_isolation,"A possible cloned account has incomplete identity evidence, while an existing Malicious Programs owner controls the case; RC3 development owner 40.",Malicious Programs,Malicious Programs,Block and send for security review,True
