record_id,group,text,expected_category,existing_category,existing_action,existing_review
CREDENTIAL_THEFT_AND_SPYWARE-045,credential_theft_and_spyware,This download sends the binary containing a credential-stealing program to selected workstations; inert case 45.,Malicious Programs,Normal/Ignore,Allow,False
CREDENTIAL_THEFT_AND_SPYWARE-046,credential_theft_and_spyware,This upload distributes the keylogger that captures passwords from unwitting user devices; inert case 46.,Malicious Programs,Normal/Ignore,Allow,False
CREDENTIAL_THEFT_AND_SPYWARE-047,credential_theft_and_spyware,This account provides access to the information stealer that steals login credentials from a victim account; inert case 47.,Malicious Programs,Normal/Ignore,Allow,False
CREDENTIAL_THEFT_AND_SPYWARE-048,credential_theft_and_spyware,The incident contains spyware and this attachment runs the payload against a business network; inert case 48.,Malicious Programs,Normal/Ignore,Allow,False
CREDENTIAL_THEFT_AND_SPYWARE-049,credential_theft_and_spyware,This download sends the binary containing a credential-stealing program to selected workstations; inert case 49.,Malicious Programs,Normal/Ignore,Allow,False
CREDENTIAL_THEFT_AND_SPYWARE-050,credential_theft_and_spyware,This upload distributes the keylogger that captures passwords from unwitting user devices; inert case 50.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-001,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 1.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-002,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 2.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-003,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 3.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-004,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 4.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-005,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 5.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-006,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 6.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-007,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 7.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-008,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 8.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-009,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 9.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-010,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 10.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-011,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 11.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-012,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 12.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-013,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 13.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-014,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 14.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-015,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 15.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-016,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 16.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-017,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 17.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-018,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 18.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-019,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 19.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-020,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 20.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-021,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 21.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-022,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 22.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-023,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 23.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-024,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 24.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-025,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 25.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-026,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 26.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-027,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 27.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-028,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 28.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-029,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 29.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-030,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 30.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-031,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 31.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-032,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 32.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-033,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 33.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-034,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 34.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-035,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 35.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-036,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 36.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-037,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 37.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-038,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 38.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-039,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 39.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-040,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 40.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-041,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 41.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-042,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 42.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-043,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 43.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-044,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 44.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-045,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 45.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-046,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 46.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-047,persistence_evasion_and_remote_control,This attachment currently installs a botnet agent that joins devices to a botnet across a victim account; inert case 47.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-048,persistence_evasion_and_remote_control,This download offers the program for download: a remote access trojan for unauthorized remote control of a business network; inert case 48.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-049,persistence_evasion_and_remote_control,This post provides access to the malicious backdoor; evidence indicates it persists after restart on selected workstations; inert case 49.,Malicious Programs,Normal/Ignore,Allow,False
PERSISTENCE_EVASION_AND_REMOTE_CONTROL-050,persistence_evasion_and_remote_control,This upload distributes the rootkit that disables security tools on unwitting user devices; inert case 50.,Malicious Programs,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-001,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 1.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-002,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 2.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-003,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 3.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-004,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 4.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-005,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 5.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-006,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 6.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-007,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 7.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-008,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 8.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-009,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 9.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-010,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 10.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-011,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 11.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-012,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 12.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-013,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 13.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-014,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 14.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-015,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 15.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-016,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 16.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-017,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 17.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-018,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 18.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-019,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 19.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-020,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 20.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-021,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 21.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-022,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 22.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-023,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 23.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-024,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 24.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-025,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 25.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-026,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 26.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-027,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 27.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-028,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 28.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-029,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 29.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-030,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 30.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-031,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 31.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-032,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 32.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-033,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 33.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-034,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 34.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-035,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 35.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-036,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 36.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-037,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 37.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-038,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 38.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-039,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 39.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-040,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 40.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-041,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 41.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-042,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 42.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-043,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 43.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-044,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 44.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-045,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 45.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-046,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 46.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-047,uncertain_attachments_and_archives,This attachment contains an obfuscated script attachment whose capability is unclear for a victim account; review case 47.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-048,uncertain_attachments_and_archives,"This post references an unverified binary attachment, but authorization cannot be verified for a business network; review case 48.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-049,uncertain_attachments_and_archives,This attachment is an unknown executable attachment; purpose is unknown for selected workstations; review case 49.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_ATTACHMENTS_AND_ARCHIVES-050,uncertain_attachments_and_archives,This upload contains a password-protected archive and its contents are unavailable for unwitting user devices; review case 50.,Uncertain,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-001,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 1.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-002,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 2.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-003,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 3.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-004,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 4.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-005,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 5.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-006,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 6.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-007,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 7.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-008,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 8.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-009,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 9.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-010,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 10.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-011,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 11.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-012,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 12.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-013,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 13.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-014,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 14.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-015,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 15.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-016,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 16.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-017,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 17.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-018,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 18.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-019,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 19.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-020,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 20.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-021,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 21.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-022,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 22.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-023,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 23.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-024,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 24.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-025,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 25.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-026,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 26.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-027,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 27.,Normal/Ignore,Normal/Ignore,Allow,False
