record_id,group,text,expected_category,existing_category,existing_action,existing_review
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-001,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 1.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-002,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 2.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-003,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 3.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-004,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 4.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-005,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 5.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-006,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 6.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-007,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 7.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-008,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 8.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-009,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 9.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-010,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 10.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-011,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 11.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-012,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 12.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-013,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 13.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-014,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 14.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-015,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 15.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-016,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 16.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-017,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 17.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-018,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 18.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-019,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 19.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-020,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 20.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-021,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 21.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-022,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 22.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-023,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 23.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-024,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 24.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-025,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 25.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-026,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 26.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-027,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 27.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-028,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 28.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-029,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 29.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-030,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 30.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-031,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 31.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-032,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 32.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-033,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 33.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-034,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 34.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-035,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 35.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-036,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 36.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-037,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 37.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-038,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 38.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-039,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 39.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-040,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 40.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-041,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 41.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-042,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 42.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-043,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 43.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-044,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 44.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-045,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 45.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-046,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 46.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-047,nonconsensual_private_media_sharing,This user uploads a private recording of an employee despite refusing consent; case 47.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-048,nonconsensual_private_media_sharing,A credible allegation says the post leaks a private recording of a guest against their wishes; case 48.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-049,nonconsensual_private_media_sharing,This account shares a private photo of a resident without consent; case 49.,Invasion of Privacy,Normal/Ignore,Allow,False
NONCONSENSUAL_PRIVATE_MEDIA_SHARING-050,nonconsensual_private_media_sharing,Evidence indicates an intimate video of a tenant is distributed without permission; case 50.,Invasion of Privacy,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-001,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 1.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-002,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 2.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-003,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 3.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-004,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 4.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-005,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 5.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-006,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 6.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-007,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 7.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-008,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 8.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-009,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 9.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-010,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 10.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-011,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 11.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-012,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 12.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-013,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 13.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-014,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 14.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-015,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 15.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-016,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 16.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-017,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 17.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-018,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 18.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-019,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 19.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-020,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 20.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-021,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 21.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-022,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 22.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-023,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 23.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-024,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 24.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-025,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 25.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-026,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 26.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-027,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 27.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-028,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 28.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-029,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 29.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-030,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 30.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-031,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 31.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-032,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 32.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-033,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 33.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-034,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 34.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-035,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 35.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-036,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 36.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-037,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 37.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-038,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 38.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-039,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 39.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-040,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 40.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-041,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 41.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-042,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 42.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-043,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 43.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-044,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 44.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-045,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 45.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-046,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 46.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-047,uncertain_consent_or_location,"A private recording references an employee, while ownership is unresolved; case 47.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-048,uncertain_consent_or_location,"A concealed camera shows a guest, but location may be private; case 48.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-049,uncertain_consent_or_location,"A hidden camera may involve a resident, but consent is unclear; case 49.",Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_CONSENT_OR_LOCATION-050,uncertain_consent_or_location,"The record tracks live location of a tenant, but permission is unknown; case 50.",Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-001,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 1.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-002,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 2.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-003,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 3.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-004,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 4.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-005,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 5.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-006,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 6.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-007,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 7.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-008,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 8.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-009,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 9.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-010,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 10.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-011,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 11.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-012,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 12.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-013,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 13.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-014,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 14.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-015,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 15.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-016,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 16.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-017,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 17.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-018,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 18.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-019,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 19.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-020,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 20.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-021,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 21.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-022,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 22.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-023,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 23.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-024,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 24.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-025,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 25.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-026,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 26.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-027,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 27.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-028,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 28.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-029,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 29.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-030,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 30.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-031,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 31.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-032,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 32.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-033,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 33.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-034,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 34.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-035,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 35.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-036,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 36.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-037,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 37.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-038,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 38.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-039,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 39.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-040,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 40.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-041,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 41.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-042,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 42.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-043,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 43.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-044,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 44.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-045,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 45.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-046,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 46.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-047,incomplete_media_evidence,Only a thumbnail is available and suggests a private recording of an employee; case 47.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-048,incomplete_media_evidence,Visual evidence is incomplete while the record says it tracks live location of a guest; case 48.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-049,incomplete_media_evidence,Media could not be decoded; metadata mentions a hidden camera and a resident; case 49.,Uncertain,Normal/Ignore,Allow,False
INCOMPLETE_MEDIA_EVIDENCE-050,incomplete_media_evidence,Unsupported media format with a concealed gps tracker involving a tenant; case 50.,Uncertain,Normal/Ignore,Allow,False
DOCUMENTED_CONSENT_AND_USER_OWNED-001,documented_consent_and_user_owned,All participants consented to the recording and distribution involving a resident; safe case 1.,Normal/Ignore,Normal/Ignore,Allow,False
DOCUMENTED_CONSENT_AND_USER_OWNED-002,documented_consent_and_user_owned,Explicit written consent covers this user-owned recording of a tenant; safe case 2.,Normal/Ignore,Normal/Ignore,Allow,False
DOCUMENTED_CONSENT_AND_USER_OWNED-003,documented_consent_and_user_owned,Permission was documented for an authorized production with an employee; safe case 3.,Normal/Ignore,Normal/Ignore,Allow,False
DOCUMENTED_CONSENT_AND_USER_OWNED-004,documented_consent_and_user_owned,The owner authorized recording and a guest agreed to recording and distribution; safe case 4.,Normal/Ignore,Normal/Ignore,Allow,False
DOCUMENTED_CONSENT_AND_USER_OWNED-005,documented_consent_and_user_owned,All participants consented to the recording and distribution involving a resident; safe case 5.,Normal/Ignore,Normal/Ignore,Allow,False
